,id,ms_sub_class,ms_zoning,lot_area,lot_config,bldg_type,overall_cond,year_built,year_remod_add,exterior_1st,bsmt_fin_sf2,total_bsmt_sf,sale_price,is_on_market
542,543,20,RL,10140,Inside,1Fam,5,1998,1999,VinylSd,1127.0,1650.0,213250.0,True
543,544,120,RH,4058,Inside,TwnhsE,5,1998,1998,MetalSd,139.0,723.0,133000.0,True
544,545,60,RL,17104,Inside,1Fam,5,2006,2006,VinylSd,0.0,654.0,179665.0,False
545,546,50,RL,13837,Corner,1Fam,5,1988,1988,HdBoard,202.0,1204.0,229000.0,False
546,547,50,RL,8737,Inside,1Fam,7,1923,1950,BrkFace,0.0,1065.0,210000.0,True
547,548,85,RL,7244,Inside,1Fam,7,1970,1970,VinylSd,0.0,768.0,129500.0,True
548,549,20,RM,8235,Inside,1Fam,7,1955,1995,MetalSd,645.0,825.0,125000.0,False
549,550,60,FV,9375,Inside,1Fam,5,2003,2004,VinylSd,0.0,912.0,263000.0,False
550,551,120,RL,4043,Inside,TwnhsE,6,1977,1977,Plywood,0.0,1069.0,140000.0,True
551,552,20,RM,6000,Inside,1Fam,6,1957,1957,BrkFace,0.0,928.0,112500.0,True
552,553,20,RL,11146,Inside,1Fam,5,2006,2006,VinylSd,0.0,1709.0,255500.0,False
553,554,20,RL,8777,Inside,1Fam,5,1949,2003,VinylSd,0.0,0.0,108000.0,False
554,555,60,RL,10625,Inside,1Fam,5,2003,2004,VinylSd,0.0,998.0,284000.0,False
555,556,45,RM,6380,Inside,1Fam,6,1922,1950,MetalSd,0.0,993.0,113000.0,True
556,557,20,RL,14850,Inside,1Fam,5,1957,1957,Wd Sdng,0.0,1092.0,141000.0,True
557,558,50,C (all),11040,Inside,1Fam,6,1920,1950,MetalSd,0.0,637.0,108000.0,True
558,559,60,RL,21872,FR2,1Fam,5,1996,1997,HdBoard,0.0,729.0,175000.0,False
559,560,120,RL,3196,Inside,TwnhsE,5,2003,2004,VinylSd,0.0,1374.0,234000.0,True
560,561,20,RL,11341,Inside,1Fam,6,1957,1996,Wd Sdng,0.0,1392.0,121500.0,True
561,562,20,RL,10010,Inside,1Fam,5,1974,1975,HdBoard,123.0,1389.0,170000.0,False
562,563,30,RL,13907,Inside,1Fam,6,1940,1969,WdShing,0.0,996.0,108000.0,False
563,564,50,RL,21780,Inside,1Fam,7,1918,1950,Wd Sdng,0.0,1163.0,185000.0,True
564,565,60,RL,13346,CulDSac,1Fam,5,1992,2000,HdBoard,0.0,1095.0,268000.0,False
565,566,70,RL,6858,Corner,1Fam,4,1915,1950,Wd Sdng,0.0,806.0,128000.0,False
566,567,60,RL,11198,Inside,1Fam,5,2005,2007,VinylSd,0.0,1122.0,325000.0,False
567,568,20,RL,10171,Inside,1Fam,5,2004,2004,VinylSd,0.0,1517.0,214000.0,True
568,569,50,RL,12327,Inside,1Fam,8,1983,2009,Wd Sdng,0.0,1496.0,316600.0,False
569,570,90,RL,7032,Corner,Duplex,5,1979,1979,MetalSd,0.0,943.0,135960.0,False
570,571,90,RL,13101,Inside,Duplex,5,1965,1965,HdBoard,0.0,1728.0,142600.0,False
571,572,20,RL,7332,Inside,1Fam,6,1959,1959,WdShing,0.0,864.0,120000.0,True
572,573,60,RL,13159,Corner,1Fam,5,2009,2009,VinylSd,0.0,846.0,224500.0,False
573,574,80,RL,9967,Inside,1Fam,5,2000,2000,VinylSd,0.0,384.0,170000.0,False
574,575,80,RL,10500,FR2,1Fam,7,1971,2005,MetalSd,0.0,372.0,139000.0,False
575,576,50,RL,8480,Inside,1Fam,5,1947,1950,MetalSd,0.0,832.0,118500.0,True
576,577,50,RL,6292,Inside,1Fam,7,1928,1950,Wd Sdng,0.0,861.0,145000.0,True
577,578,80,RL,11777,Inside,1Fam,6,1966,1966,VinylSd,551.0,1164.0,164500.0,False
578,579,160,FV,3604,Corner,TwnhsE,5,2007,2007,VinylSd,0.0,689.0,146000.0,False
579,580,50,RM,12150,Inside,1Fam,5,1954,1954,MetalSd,0.0,1050.0,131500.0,True
580,581,20,RL,14585,CulDSac,1Fam,6,1960,1987,Wd Sdng,219.0,1144.0,181900.0,False
581,582,20,RL,12704,Inside,1Fam,5,2008,2009,VinylSd,0.0,2042.0,253293.0,False
582,583,90,RL,11841,Inside,Duplex,5,1990,1990,HdBoard,0.0,816.0,118500.0,True
583,584,75,RM,13500,Inside,1Fam,9,1893,2000,Wd Sdng,0.0,1237.0,325000.0,True
584,585,50,RM,6120,Inside,1Fam,7,1935,1995,AsbShng,0.0,884.0,133000.0,True
585,586,20,RL,11443,Inside,1Fam,5,2005,2006,VinylSd,0.0,1868.0,369900.0,True
586,587,30,RL,10267,Inside,1Fam,7,1918,2000,Stucco,606.0,816.0,130000.0,True
587,588,85,RL,8740,Inside,1Fam,6,1982,1982,HdBoard,0.0,840.0,137000.0,False
588,589,20,RL,25095,Inside,1Fam,8,1968,2003,Wd Sdng,0.0,1437.0,143000.0,True
589,590,40,RM,9100,Inside,1Fam,6,1930,1960,VinylSd,0.0,742.0,79500.0,True
590,591,60,RL,8320,Inside,1Fam,5,2004,2004,VinylSd,0.0,770.0,185900.0,False
591,592,60,RL,13478,Corner,1Fam,5,2008,2008,CemntBd,0.0,1722.0,451950.0,True
592,593,20,RL,6600,Inside,1Fam,8,1982,2003,HdBoard,0.0,816.0,138000.0,True
593,594,120,RM,4435,Inside,TwnhsE,5,2003,2003,VinylSd,0.0,848.0,140000.0,True
594,595,20,RL,7990,Inside,1Fam,6,1975,1975,HdBoard,0.0,924.0,110000.0,False
595,596,20,RL,11302,Inside,1Fam,5,2005,2006,VinylSd,0.0,1814.0,319000.0,False
596,597,70,RM,3600,Inside,1Fam,7,1910,1993,VinylSd,0.0,684.0,114504.0,False
597,598,120,RL,3922,Inside,TwnhsE,5,2006,2007,VinylSd,0.0,1258.0,194201.0,True
598,599,20,RL,12984,Inside,1Fam,6,1977,1977,Plywood,147.0,1430.0,217500.0,True
599,600,160,RM,1950,Inside,Twnhs,6,1980,1980,MetalSd,612.0,716.0,151000.0,True
600,601,60,RL,10927,Inside,1Fam,5,2005,2005,VinylSd,0.0,1058.0,275000.0,False
601,602,50,RM,9000,Inside,1Fam,6,1937,1950,Wd Sdng,0.0,780.0,141000.0,True
602,603,60,RL,10041,Inside,1Fam,5,1992,1992,HdBoard,0.0,908.0,220000.0,True
603,604,160,FV,3182,Inside,TwnhsE,5,2004,2005,MetalSd,0.0,600.0,151000.0,False
604,605,20,RL,12803,Inside,1Fam,5,2002,2002,VinylSd,0.0,1494.0,221000.0,False
605,606,60,RL,13600,Inside,1Fam,6,1965,1990,HdBoard,0.0,768.0,205000.0,False
606,607,20,RL,12464,Corner,1Fam,5,1996,1996,VinylSd,0.0,1040.0,152000.0,False
607,608,20,RL,7800,Inside,1Fam,8,1948,2002,MetalSd,0.0,896.0,225000.0,True
608,609,70,RL,12168,Inside,1Fam,6,1934,1998,BrkFace,0.0,965.0,359100.0,False
609,610,20,RL,7943,Inside,1Fam,5,1961,1961,VinylSd,0.0,1029.0,118500.0,False
610,611,60,RL,11050,Inside,1Fam,5,2000,2000,VinylSd,0.0,1440.0,313000.0,True
611,612,80,RL,10395,FR2,1Fam,6,1978,1978,HdBoard,0.0,1032.0,148000.0,False
612,613,60,RL,11885,Inside,1Fam,5,2001,2001,VinylSd,0.0,1299.0,261500.0,True
613,614,20,RL,8402,Inside,1Fam,5,2007,2007,VinylSd,0.0,1120.0,147000.0,True
614,615,180,RM,1491,Inside,TwnhsE,6,1972,1972,CemntBd,480.0,630.0,75500.0,True
615,616,85,RL,8800,Inside,1Fam,7,1963,1963,MetalSd,0.0,936.0,137500.0,True
616,617,60,RL,7861,Inside,1Fam,5,2002,2003,VinylSd,0.0,783.0,183200.0,False
617,618,45,RL,7227,Corner,1Fam,6,1954,1954,MetalSd,0.0,832.0,105500.0,False
618,619,20,RL,11694,Inside,1Fam,5,2007,2007,CemntBd,0.0,1822.0,314813.0,True
619,620,60,RL,12244,Inside,1Fam,5,2003,2003,VinylSd,0.0,1482.0,305000.0,True
620,621,30,RL,8248,Inside,1Fam,3,1914,1950,Stucco,0.0,864.0,67000.0,False
621,622,60,RL,10800,Inside,1Fam,7,1974,1997,HdBoard,182.0,1522.0,240000.0,True
622,623,20,RL,7064,Inside,1Fam,6,1977,1977,Plywood,0.0,980.0,135000.0,False
623,624,160,FV,2117,Inside,TwnhsE,5,2000,2000,MetalSd,0.0,756.0,168500.0,True
624,625,60,RL,10400,Inside,1Fam,5,1972,1972,VinylSd,0.0,732.0,165150.0,False
625,626,20,RL,10000,Corner,1Fam,6,1962,1962,Wd Sdng,0.0,1116.0,160000.0,True
626,627,20,RL,12342,Inside,1Fam,5,1960,1978,Wd Sdng,0.0,978.0,139900.0,False
627,628,80,RL,9600,Inside,1Fam,6,1955,1972,AsbShng,132.0,1156.0,153000.0,True
628,629,60,RL,11606,Inside,1Fam,5,1969,1969,Plywood,0.0,1040.0,135000.0,True
629,630,80,RL,9020,Corner,1Fam,5,1964,1964,Plywood,336.0,1248.0,168500.0,True
630,631,70,RM,9000,Corner,1Fam,6,1880,1991,VinylSd,0.0,636.0,124000.0,True
631,632,120,RL,4590,Inside,Twnhs,5,2006,2006,VinylSd,0.0,1554.0,209500.0,False
632,633,20,RL,11900,Inside,1Fam,5,1977,1977,Plywood,0.0,1386.0,82500.0,True
633,634,20,RL,9250,Corner,1Fam,7,1954,2005,Wd Sdng,468.0,1056.0,139400.0,False
634,635,90,RL,6979,Inside,Duplex,5,1980,1980,Plywood,0.0,1056.0,144000.0,False
635,636,190,RH,10896,Inside,2fmCon,7,1914,1995,VinylSd,0.0,1440.0,200000.0,False
636,637,30,RM,6120,Inside,1Fam,3,1936,1950,AsbShng,0.0,264.0,60000.0,True
637,638,190,RM,6000,Inside,2fmCon,4,1954,1954,Wd Sdng,0.0,811.0,93000.0,False
638,639,30,RL,8777,Inside,1Fam,7,1910,1950,MetalSd,0.0,796.0,85000.0,False
639,640,120,RL,3982,Inside,TwnhsE,5,2006,2006,VinylSd,0.0,1520.0,264561.0,True
640,641,120,RL,12677,Inside,TwnhsE,5,2003,2004,MetalSd,0.0,1518.0,274000.0,False
641,642,60,FV,7050,Inside,1Fam,5,2001,2001,VinylSd,0.0,1057.0,226000.0,True
642,643,80,RL,13860,Inside,1Fam,7,1972,1995,Plywood,0.0,1952.0,345000.0,True
643,644,60,RL,10793,Inside,1Fam,5,1969,1969,WdShing,287.0,780.0,152000.0,True
644,645,20,FV,9187,Inside,1Fam,5,2009,2009,CemntBd,0.0,1766.0,370878.0,True
645,646,20,RL,10530,Corner,1Fam,5,1971,1971,Plywood,35.0,981.0,143250.0,False
646,647,20,RL,7200,Inside,1Fam,5,1950,1950,MetalSd,0.0,0.0,98300.0,False
647,648,20,RL,10452,Inside,1Fam,5,1953,1953,Wd Sdng,0.0,1094.0,155000.0,True
648,649,60,RL,7700,Inside,1Fam,5,1966,1966,MetalSd,0.0,756.0,155000.0,False
649,650,180,RM,1936,Inside,Twnhs,6,1970,1970,CemntBd,499.0,630.0,84500.0,True
650,651,60,FV,8125,Inside,1Fam,6,2007,2007,CemntBd,0.0,813.0,205950.0,True
651,652,70,RL,9084,Inside,1Fam,5,1940,1950,MetalSd,0.0,755.0,108000.0,True
652,653,60,RL,8750,Inside,1Fam,5,1996,1996,VinylSd,0.0,880.0,191000.0,False
653,654,50,RM,10320,Inside,1Fam,7,1906,1995,MetalSd,0.0,756.0,135000.0,False
654,655,20,RL,10437,Inside,1Fam,6,1995,1995,MetalSd,0.0,2109.0,350000.0,False
655,656,160,RM,1680,Inside,Twnhs,5,1971,1971,HdBoard,0.0,525.0,88000.0,False
656,657,20,RL,10007,Inside,1Fam,7,1959,2006,HdBoard,0.0,1053.0,145500.0,True
657,658,70,RL,7200,Inside,1Fam,6,1931,2000,Stucco,0.0,776.0,149000.0,True
658,659,50,RL,17503,Inside,1Fam,5,1948,1950,VinylSd,0.0,912.0,97500.0,False
659,660,20,RL,9937,Corner,1Fam,7,1964,1999,MetalSd,0.0,1486.0,167000.0,False
660,661,60,RL,12384,CulDSac,1Fam,7,1976,1976,Plywood,0.0,793.0,197900.0,False
661,662,60,RL,46589,CulDSac,1Fam,7,1994,2005,VinylSd,180.0,1629.0,402000.0,True
662,663,20,RL,13560,Corner,1Fam,3,1968,1968,Wd Sdng,0.0,1392.0,110000.0,True
663,664,85,RL,10012,Inside,1Fam,5,1972,1972,Plywood,180.0,1138.0,137500.0,True
664,665,20,RL,20896,CulDSac,1Fam,5,2005,2006,VinylSd,0.0,2077.0,423000.0,True
665,666,60,RL,11194,Corner,1Fam,5,2000,2000,VinylSd,0.0,1406.0,230500.0,False
666,667,60,RL,18450,Inside,1Fam,5,1965,1979,Plywood,723.0,1021.0,129000.0,True
667,668,20,RL,8125,Inside,1Fam,5,1994,1998,HdBoard,0.0,1408.0,193500.0,True
668,669,20,RL,14175,Corner,1Fam,6,1956,1987,CemntBd,0.0,1188.0,168000.0,False
669,670,30,RL,11600,Inside,1Fam,5,1922,1950,MetalSd,0.0,700.0,137500.0,True
670,671,60,RL,8633,FR2,1Fam,5,2005,2005,VinylSd,0.0,738.0,173500.0,True
671,672,70,RH,6629,Inside,1Fam,6,1925,1950,Wd Sdng,0.0,672.0,103600.0,True
672,673,20,RL,11250,Inside,1Fam,6,1977,1977,Plywood,0.0,1208.0,165000.0,True
673,674,20,RL,14442,Inside,1Fam,7,1957,2004,CemntBd,0.0,1477.0,257500.0,True
674,675,20,RL,9200,Inside,1Fam,6,1965,1965,HdBoard,0.0,1136.0,140000.0,True
675,676,160,RL,2289,Inside,Twnhs,6,1978,1978,Plywood,0.0,855.0,148500.0,True
676,677,70,RM,9600,Inside,1Fam,2,1900,1950,AsbShng,0.0,1095.0,87000.0,False
677,678,30,RL,9022,Inside,1Fam,8,1924,2006,VinylSd,0.0,768.0,109500.0,False
678,679,20,RL,11844,Inside,1Fam,5,2008,2008,VinylSd,0.0,2046.0,372500.0,True
679,680,20,RL,9945,Inside,1Fam,5,1961,1961,Wd Sdng,0.0,988.0,128500.0,False
680,681,120,RL,8012,Inside,TwnhsE,5,1980,1980,Plywood,119.0,923.0,143000.0,True
681,682,50,RH,4500,Inside,1Fam,5,1932,2000,VinylSd,0.0,793.0,159434.0,False
682,683,120,RL,2887,Inside,1Fam,5,1996,1997,Wd Sdng,0.0,1291.0,173000.0,False
683,684,20,RL,11248,Corner,1Fam,5,2002,2002,VinylSd,0.0,1626.0,285000.0,False
684,685,60,RL,16770,CulDSac,1Fam,5,1998,1998,VinylSd,0.0,1195.0,221000.0,False
685,686,160,RL,5062,CulDSac,TwnhsE,5,1984,1984,HdBoard,182.0,1190.0,207500.0,True
686,687,60,FV,10207,Inside,1Fam,6,2007,2007,VinylSd,0.0,874.0,227875.0,False
687,688,160,FV,5105,FR2,TwnhsE,5,2004,2004,MetalSd,0.0,551.0,148800.0,False
688,689,20,RL,8089,Inside,1Fam,6,2007,2007,MetalSd,0.0,1419.0,392000.0,True
689,690,120,RL,7577,Corner,TwnhsE,5,2005,2006,VinylSd,0.0,1362.0,194700.0,True
690,691,120,RM,4426,Inside,TwnhsE,5,2004,2004,VinylSd,0.0,848.0,141000.0,False
691,692,60,RL,21535,Corner,1Fam,6,1994,1995,HdBoard,0.0,2444.0,755000.0,True
692,693,60,RL,26178,Inside,1Fam,5,1989,1990,MetalSd,0.0,1210.0,335000.0,True
693,694,30,RL,5400,Corner,1Fam,6,1921,1968,MetalSd,0.0,1073.0,108480.0,True
694,695,50,RM,6120,Corner,1Fam,6,1936,1950,Wd Sdng,0.0,927.0,141500.0,True
695,696,20,RL,13811,Inside,1Fam,6,1987,1987,HdBoard,40.0,1112.0,176000.0,True
696,697,30,RM,6000,Inside,1Fam,7,1921,1950,Wd Sdng,0.0,616.0,89000.0,False
697,698,20,RL,6420,Inside,1Fam,7,1952,1952,Wd Sdng,551.0,980.0,123500.0,True
698,699,20,RL,8450,Inside,1Fam,8,1965,2009,MetalSd,117.0,894.0,138500.0,True
699,700,120,FV,4282,Inside,TwnhsE,5,2004,2004,MetalSd,0.0,1391.0,196000.0,True
700,701,20,RL,14331,Inside,1Fam,5,2002,2002,VinylSd,0.0,1800.0,312500.0,True
701,702,20,RL,9600,Inside,1Fam,5,1969,1969,HdBoard,0.0,1164.0,140000.0,True
702,703,60,RL,12438,Inside,1Fam,5,2006,2006,VinylSd,0.0,1234.0,361919.0,False
703,704,190,RM,7630,Inside,2fmCon,9,1900,1996,Wd Sdng,0.0,360.0,140000.0,False
704,705,20,RL,8400,Inside,1Fam,5,2004,2005,VinylSd,0.0,1473.0,213000.0,True
705,706,190,RM,5600,Inside,2fmCon,5,1930,1950,VinylSd,0.0,0.0,55000.0,False
706,707,20,RL,115149,CulDSac,1Fam,5,1971,2002,Plywood,0.0,1643.0,302000.0,False
707,708,120,RL,6240,Inside,TwnhsE,5,2006,2006,MetalSd,0.0,1324.0,254000.0,True
708,709,60,RL,9018,Inside,1Fam,5,2007,2007,VinylSd,0.0,728.0,179540.0,True
709,710,20,RL,7162,Inside,1Fam,7,1966,1966,HdBoard,0.0,876.0,109900.0,False
710,711,30,RL,4130,Inside,1Fam,6,1935,2003,VinylSd,0.0,270.0,52000.0,True
711,712,50,C (all),8712,Inside,1Fam,7,1900,1950,MetalSd,0.0,859.0,102776.0,False
712,713,120,RL,4671,Inside,TwnhsE,5,1988,1989,HdBoard,0.0,1228.0,189000.0,False
713,714,190,RL,9873,Inside,2fmCon,5,1970,1970,HdBoard,0.0,960.0,129000.0,False
714,715,60,RL,13517,CulDSac,1Fam,8,1976,2005,HdBoard,0.0,725.0,130500.0,False
715,716,20,RL,10140,Inside,1Fam,5,1974,1974,HdBoard,0.0,1064.0,165000.0,False
716,717,70,RM,10800,Inside,1Fam,8,1890,1998,Wd Sdng,0.0,718.0,159500.0,False
717,718,20,RL,10000,Inside,1Fam,6,1973,2000,HdBoard,0.0,1176.0,157000.0,False
718,719,60,RL,10542,Inside,1Fam,5,1993,1994,Wd Sdng,0.0,1311.0,341000.0,True
719,720,20,RL,9920,Inside,1Fam,6,1969,1969,HdBoard,0.0,971.0,128500.0,False
720,721,120,RL,6563,CulDSac,1Fam,5,1985,1985,HdBoard,0.0,1742.0,275000.0,True
721,722,120,RM,4426,Inside,TwnhsE,5,2004,2004,VinylSd,0.0,848.0,143000.0,False
722,723,20,RL,8120,Inside,1Fam,7,1970,1970,MetalSd,0.0,864.0,124500.0,True
723,724,50,RL,8172,Inside,1Fam,6,1954,1972,MetalSd,0.0,941.0,135000.0,True
724,725,20,RL,13286,Inside,1Fam,5,2007,2008,CemntBd,0.0,1698.0,320000.0,True
725,726,20,RL,6960,Inside,1Fam,6,1970,1970,HdBoard,239.0,864.0,120500.0,True
726,727,20,RL,21695,Corner,1Fam,9,1988,2007,Wd Sdng,0.0,880.0,222000.0,False
727,728,20,RL,7314,Inside,1Fam,5,2007,2007,VinylSd,0.0,1232.0,194500.0,True
728,729,90,RL,11475,Corner,Duplex,5,1958,1958,VinylSd,0.0,1584.0,110000.0,True
729,730,30,RM,6240,Inside,1Fam,5,1925,1950,MetalSd,0.0,780.0,103000.0,False
730,731,120,RL,5389,Inside,TwnhsE,5,1995,1996,CemntBd,0.0,1595.0,236500.0,True
731,732,80,RL,9590,Corner,1Fam,5,2003,2003,VinylSd,0.0,868.0,187500.0,False
732,733,60,RL,11404,Inside,1Fam,5,1998,1999,VinylSd,0.0,1153.0,222500.0,True
733,734,20,RL,10000,Corner,1Fam,6,1961,1983,HdBoard,0.0,864.0,131400.0,False
734,735,20,RL,8978,Corner,1Fam,5,1968,1968,Plywood,0.0,948.0,108000.0,False
735,736,75,RM,10800,Inside,1Fam,7,1914,1970,Wd Sdng,0.0,880.0,163000.0,True
736,737,90,RL,8544,Inside,Duplex,4,1950,1950,Stucco,0.0,0.0,93500.0,False
737,738,60,RL,10463,CulDSac,1Fam,5,2005,2005,VinylSd,0.0,893.0,239900.0,True
738,739,90,RL,10800,Inside,Duplex,5,1987,1988,Plywood,0.0,1200.0,179000.0,True
739,740,60,RL,9313,Inside,1Fam,5,2004,2004,VinylSd,0.0,864.0,190000.0,True
740,741,70,RM,9600,Inside,1Fam,7,1910,2002,Wd Sdng,0.0,264.0,132000.0,True
741,742,20,RL,6768,Inside,1Fam,8,1961,1996,HdBoard,0.0,912.0,142000.0,False
742,743,20,RL,8450,Inside,1Fam,5,2000,2001,VinylSd,0.0,1349.0,179000.0,False
743,744,80,RL,12886,Inside,1Fam,6,1963,1999,HdBoard,0.0,520.0,175000.0,False
744,745,120,RL,5395,Inside,TwnhsE,5,1993,1993,HdBoard,0.0,1337.0,180000.0,False
745,746,60,RL,8963,Inside,1Fam,9,1976,1996,VinylSd,80.0,1142.0,299800.0,False
746,747,60,RL,8795,Inside,1Fam,5,2000,2000,VinylSd,0.0,952.0,236000.0,True
747,748,70,RM,11700,Corner,1Fam,7,1880,2003,Stucco,0.0,1240.0,265979.0,False
748,749,20,RL,10593,Inside,1Fam,5,1996,1996,VinylSd,0.0,1720.0,260400.0,True
749,750,50,RL,8405,Inside,1Fam,3,1945,1950,WdShing,0.0,0.0,98000.0,False
750,751,50,RM,8800,Corner,1Fam,7,1910,2004,Wd Sdng,0.0,576.0,96500.0,False
751,752,60,RL,7750,Inside,1Fam,5,2003,2003,VinylSd,0.0,660.0,162000.0,False
752,753,20,RL,9236,Inside,1Fam,5,1997,1997,VinylSd,0.0,1479.0,217000.0,False
753,754,60,RL,10240,Inside,1Fam,5,2005,2005,VinylSd,0.0,1030.0,275500.0,False
754,755,20,RL,7930,Inside,1Fam,8,1969,2005,Plywood,472.0,1026.0,156000.0,False
755,756,160,FV,3230,Inside,TwnhsE,5,1999,1999,MetalSd,0.0,729.0,172500.0,False
756,757,60,RL,10769,Inside,1Fam,5,2007,2007,VinylSd,0.0,866.0,212000.0,True
757,758,60,RL,11616,CulDSac,1Fam,5,1978,1978,HdBoard,0.0,672.0,158900.0,False
758,759,160,FV,2280,Inside,Twnhs,5,1999,1999,MetalSd,0.0,744.0,179400.0,True
759,760,60,RL,12257,Inside,1Fam,5,1995,1995,VinylSd,64.0,1318.0,290000.0,False
760,761,20,RL,9100,Inside,1Fam,6,1959,1959,Wd Sdng,0.0,864.0,127500.0,True
761,762,30,RM,6911,FR2,1Fam,5,1924,1950,Wd Sdng,0.0,1145.0,100000.0,False
762,763,60,FV,8640,Inside,1Fam,5,2009,2009,VinylSd,0.0,756.0,215200.0,True
763,764,60,RL,9430,Inside,1Fam,5,1999,1999,VinylSd,0.0,1252.0,337000.0,False
764,765,120,RL,9549,CulDSac,TwnhsE,5,1995,1996,BrkFace,1057.0,1494.0,270000.0,False
765,766,20,RL,14587,Inside,1Fam,5,2008,2008,VinylSd,0.0,1498.0,264132.0,False
766,767,60,RL,10421,Inside,1Fam,5,1988,1988,HdBoard,0.0,980.0,196500.0,True
767,768,50,RL,12508,Inside,1Fam,7,1940,1985,VinylSd,0.0,983.0,160000.0,True
768,769,20,RL,9100,Inside,1Fam,5,2004,2005,VinylSd,0.0,1860.0,216837.0,True
769,770,60,RL,53504,CulDSac,1Fam,5,2003,2003,CemntBd,0.0,1650.0,538000.0,False
770,771,85,RL,7252,CulDSac,1Fam,5,1982,1982,Wd Sdng,0.0,858.0,134900.0,True
771,772,20,RL,8877,Inside,1Fam,5,1951,1951,Wd Sdng,0.0,836.0,102000.0,False
772,773,80,RL,7819,Inside,1Fam,5,1976,1976,Plywood,127.0,1029.0,107000.0,True
773,774,20,RL,10150,Inside,1Fam,5,1958,1958,Wd Sdng,0.0,912.0,114500.0,True
774,775,20,RL,14226,Corner,1Fam,5,2006,2006,VinylSd,0.0,1935.0,395000.0,False
775,776,120,RM,4500,FR2,TwnhsE,5,1998,1998,VinylSd,0.0,1204.0,162000.0,True
776,777,20,RL,11210,Inside,1Fam,5,2005,2006,VinylSd,0.0,1614.0,221500.0,False
777,778,20,RL,13350,Inside,1Fam,5,1974,1974,HdBoard,0.0,864.0,142500.0,True
778,779,90,RH,8400,Inside,Duplex,5,1977,1977,Plywood,0.0,0.0,144000.0,True
779,780,90,RL,10530,Inside,Duplex,5,1977,1977,Plywood,0.0,975.0,135000.0,False
780,781,20,RL,7875,Inside,1Fam,5,1995,1996,HdBoard,0.0,1237.0,176000.0,True
781,782,60,RL,7153,Inside,1Fam,5,1992,1992,VinylSd,0.0,761.0,175900.0,False
782,783,20,RL,16285,Inside,1Fam,5,2001,2002,VinylSd,0.0,1413.0,187100.0,True
783,784,85,RL,9101,Corner,1Fam,6,1978,1978,Plywood,0.0,1097.0,165500.0,True
784,785,75,RM,6300,Inside,1Fam,6,1914,2001,Wd Sdng,0.0,742.0,128000.0,True
785,786,20,RL,9790,Inside,1Fam,5,1967,1967,BrkFace,630.0,1372.0,161500.0,True
786,787,50,RM,10800,Inside,1Fam,6,1915,1950,MetalSd,0.0,686.0,139000.0,False
787,788,60,RL,10142,Inside,1Fam,5,2004,2004,VinylSd,0.0,956.0,233000.0,False
788,789,20,RM,6000,Corner,1Fam,7,1954,2000,MetalSd,0.0,901.0,107900.0,True
789,790,60,RL,12205,Inside,1Fam,8,1966,2007,HdBoard,0.0,832.0,187500.0,True
790,791,120,RL,3182,Inside,TwnhsE,5,2005,2006,VinylSd,0.0,1145.0,160200.0,False
791,792,80,RL,11333,Corner,1Fam,5,1976,1976,HdBoard,0.0,1029.0,146800.0,True
792,793,60,RL,9920,CulDSac,1Fam,5,1996,1997,MetalSd,0.0,1117.0,269790.0,True
793,794,20,RL,9158,Inside,1Fam,5,2007,2007,CemntBd,0.0,1496.0,225000.0,False
794,795,60,RL,10832,Corner,1Fam,5,1994,1996,MetalSd,0.0,712.0,194500.0,False
795,796,60,RL,8400,Inside,1Fam,6,1980,1981,HdBoard,0.0,650.0,171000.0,True
796,797,20,RL,8197,Inside,1Fam,5,1977,1977,Plywood,0.0,660.0,143500.0,False
797,798,20,RL,7677,Inside,1Fam,5,1953,1953,VinylSd,0.0,773.0,110000.0,False
798,799,60,RL,13518,Inside,1Fam,5,2008,2009,VinylSd,0.0,1926.0,485000.0,False
799,800,50,RL,7200,Corner,1Fam,7,1937,1950,Wd Sdng,0.0,731.0,175000.0,True
800,801,60,RL,12798,Inside,1Fam,5,1997,1997,VinylSd,0.0,616.0,200000.0,True
801,802,30,RM,4800,Inside,1Fam,7,1916,1990,MetalSd,0.0,1196.0,109900.0,False
802,803,60,RL,8199,Inside,1Fam,5,2005,2005,WdShing,0.0,728.0,189000.0,False
803,804,60,RL,13891,Inside,1Fam,5,2008,2009,VinylSd,0.0,1734.0,582933.0,False
804,805,20,RL,9000,Inside,1Fam,5,1954,1954,Wd Sdng,0.0,936.0,118000.0,False
805,806,20,RL,12274,FR2,1Fam,5,2008,2008,VinylSd,0.0,1417.0,227680.0,False
806,807,80,RL,9750,Inside,1Fam,5,1967,1967,VinylSd,480.0,980.0,135500.0,False
807,808,70,RL,21384,Inside,1Fam,6,1923,2004,Wd Sdng,0.0,1324.0,223500.0,False
808,809,80,RL,13400,Inside,1Fam,5,1966,1966,VinylSd,128.0,1024.0,159950.0,False
809,810,75,RM,8100,Corner,1Fam,5,1898,1965,AsbShng,0.0,849.0,106000.0,False
810,811,20,RL,10140,Inside,1Fam,6,1974,1999,HdBoard,377.0,1040.0,181000.0,True
811,812,120,RM,4438,Inside,TwnhsE,5,2004,2004,VinylSd,0.0,848.0,144500.0,False
812,813,20,C (all),8712,Inside,1Fam,5,1952,1952,Wd Sdng,0.0,540.0,55993.0,False
813,814,20,RL,9750,Inside,1Fam,6,1958,1958,MetalSd,0.0,1442.0,157900.0,True
