,id,ms_sub_class,ms_zoning,lot_area,lot_config,bldg_type,overall_cond,year_built,year_remod_add,exterior_1st,bsmt_fin_sf2,total_bsmt_sf,sale_price,is_on_market
1388,1388,20,RL,14892,CulDSac,1Fam,5,2006,2007,VinylSd,0.0,1746.0,377500.0,False
1389,1389,50,RM,6000,Inside,1Fam,6,1941,1950,Wd Sdng,0.0,735.0,131000.0,True
1390,1390,20,RL,9100,Inside,1Fam,5,2000,2000,VinylSd,0.0,1525.0,235000.0,True
1391,1391,90,RL,8944,Inside,Duplex,5,1967,1967,Plywood,0.0,1584.0,124000.0,False
1392,1392,85,RL,7838,Inside,1Fam,5,1967,1967,HdBoard,0.0,864.0,123000.0,True
1393,1393,190,RM,10800,Inside,2fmCon,7,1905,2000,Wd Sdng,0.0,482.0,163000.0,True
1394,1394,120,RL,4045,Inside,TwnhsE,5,2006,2006,VinylSd,0.0,1356.0,246578.0,False
1395,1395,60,RL,12665,Inside,1Fam,5,2005,2006,VinylSd,0.0,1094.0,281213.0,False
1396,1396,20,RL,57200,Inside,1Fam,5,1948,1950,Wd Sdng,334.0,747.0,160000.0,False
1397,1397,70,RM,6120,Inside,1Fam,8,1920,2004,MetalSd,0.0,939.0,137500.0,False
1398,1398,50,RL,7200,Inside,1Fam,4,1950,1982,VinylSd,352.0,1208.0,138000.0,False
1399,1399,50,RL,6171,Inside,1Fam,6,1925,1990,WdShing,0.0,976.0,137450.0,False
1400,1400,50,RM,6000,Corner,1Fam,7,1929,1950,WdShing,0.0,862.0,120000.0,False
1401,1401,60,RL,7415,Inside,1Fam,5,2004,2004,VinylSd,0.0,839.0,193000.0,True
1402,1402,20,RL,6762,Inside,1Fam,5,2006,2006,VinylSd,0.0,1286.0,193879.0,True
1403,1403,20,RL,15256,CulDSac,1Fam,5,2007,2007,VinylSd,0.0,1485.0,282922.0,False
1404,1404,50,RL,10410,Corner,1Fam,4,1915,1950,Wd Sdng,0.0,672.0,105000.0,False
1405,1405,120,RM,3842,Inside,TwnhsE,5,2004,2005,CemntBd,0.0,1594.0,275000.0,True
1406,1406,85,RL,8445,Corner,1Fam,7,1972,2007,HdBoard,0.0,768.0,133000.0,False
1407,1407,20,RL,8780,Corner,1Fam,5,1985,1985,HdBoard,0.0,833.0,112000.0,True
1408,1408,70,RM,7740,Inside,1Fam,7,1910,1950,VinylSd,0.0,622.0,125500.0,True
1409,1409,60,RL,20544,CulDSac,1Fam,6,1986,1991,Plywood,0.0,791.0,215000.0,False
1410,1410,60,RL,12420,Inside,1Fam,5,2001,2001,VinylSd,0.0,944.0,230000.0,False
1411,1411,50,RL,9600,Inside,1Fam,8,1950,2005,VinylSd,0.0,856.0,140000.0,True
1412,1412,90,RL,7200,Inside,Duplex,5,1949,1950,BrkFace,0.0,0.0,90000.0,False
1413,1413,20,RL,10994,Corner,1Fam,5,2005,2006,VinylSd,0.0,1844.0,257000.0,True
1414,1414,50,RL,13053,Inside,1Fam,7,1923,2000,Wd Sdng,0.0,833.0,207000.0,True
1415,1415,120,RL,3635,Inside,TwnhsE,5,2007,2007,VinylSd,0.0,1386.0,175900.0,False
1416,1416,190,RM,11340,Inside,2fmCon,6,1885,1950,VinylSd,0.0,777.0,122500.0,False
1417,1417,60,RL,16545,Inside,1Fam,5,1998,1998,VinylSd,0.0,1284.0,340000.0,True
1418,1418,20,RL,9204,Inside,1Fam,5,1963,1963,HdBoard,872.0,1144.0,124000.0,False
1419,1419,20,RL,16381,Inside,1Fam,5,1969,1969,Plywood,0.0,1844.0,223000.0,False
1420,1420,60,RL,11700,Corner,1Fam,6,1968,1968,HdBoard,0.0,708.0,179900.0,True
1421,1421,120,RL,4043,Inside,TwnhsE,5,1977,1977,Plywood,0.0,1069.0,127500.0,False
1422,1422,120,RM,4435,Inside,TwnhsE,5,2003,2003,VinylSd,0.0,848.0,136500.0,False
1423,1423,80,RL,19690,CulDSac,1Fam,7,1966,1966,Plywood,0.0,697.0,274970.0,True
1424,1424,20,RL,9503,Inside,1Fam,5,1958,1983,HdBoard,374.0,1024.0,144000.0,False
1425,1425,20,RL,10721,Inside,1Fam,6,1959,1959,HdBoard,0.0,1252.0,142000.0,False
1426,1426,60,RL,10944,Inside,1Fam,5,1994,1994,VinylSd,0.0,1223.0,271000.0,False
1427,1427,50,RL,10930,Inside,1Fam,6,1945,1950,MetalSd,0.0,913.0,140000.0,False
1428,1428,30,RM,7200,Corner,1Fam,7,1940,1992,MetalSd,0.0,788.0,119000.0,True
1429,1429,20,RL,12546,Corner,1Fam,7,1981,1981,MetalSd,0.0,1440.0,182900.0,False
1430,1430,60,RL,21930,Inside,1Fam,5,2005,2005,VinylSd,0.0,732.0,192140.0,True
1431,1431,120,RL,4928,Inside,TwnhsE,6,1976,1976,Plywood,0.0,958.0,143750.0,True
1432,1432,30,RL,10800,Inside,1Fam,6,1927,2007,Wd Sdng,0.0,656.0,64500.0,False
1433,1433,60,RL,10261,Inside,1Fam,5,2000,2000,VinylSd,0.0,936.0,186500.0,True
1434,1434,20,RL,17400,Inside,1Fam,5,1977,1977,BrkFace,0.0,1126.0,160000.0,True
1435,1435,20,RL,8400,Inside,1Fam,9,1962,2005,Wd Sdng,0.0,1319.0,174000.0,False
1436,1436,20,RL,9000,FR2,1Fam,6,1971,1971,HdBoard,0.0,864.0,120500.0,True
1437,1437,20,RL,12444,FR2,1Fam,5,2008,2008,VinylSd,0.0,1932.0,394617.0,False
1438,1438,20,RM,7407,Inside,1Fam,7,1957,1996,MetalSd,0.0,912.0,149700.0,True
1439,1439,60,RL,11584,Inside,1Fam,6,1979,1979,HdBoard,110.0,539.0,197000.0,True
1440,1440,70,RL,11526,Inside,1Fam,7,1922,1994,MetalSd,0.0,588.0,191000.0,False
1441,1441,120,RM,4426,Inside,TwnhsE,5,2004,2004,VinylSd,0.0,848.0,149300.0,True
1442,1442,60,FV,11003,Inside,1Fam,5,2008,2008,VinylSd,0.0,1017.0,310000.0,False
1443,1443,30,RL,8854,Inside,1Fam,6,1916,1950,Wd Sdng,0.0,952.0,121000.0,True
1444,1444,20,RL,8500,FR2,1Fam,5,2004,2004,VinylSd,0.0,1422.0,179600.0,True
1445,1445,85,RL,8400,Inside,1Fam,5,1966,1966,VinylSd,627.0,814.0,129000.0,True
1446,1446,20,RL,26142,CulDSac,1Fam,7,1962,1962,HdBoard,0.0,1188.0,157900.0,False
1447,1447,60,RL,10000,Inside,1Fam,5,1995,1996,VinylSd,0.0,1220.0,240000.0,True
1448,1448,50,RL,11767,Inside,1Fam,7,1910,2000,MetalSd,0.0,560.0,112000.0,True
1449,1449,180,RM,1533,Inside,Twnhs,7,1970,1970,CemntBd,0.0,630.0,92000.0,True
1450,1450,90,RL,9000,FR2,Duplex,5,1974,1974,VinylSd,0.0,896.0,136000.0,True
1451,1451,20,RL,9262,Inside,1Fam,5,2008,2009,CemntBd,0.0,1573.0,287090.0,False
1452,1452,180,RM,3675,Inside,TwnhsE,5,2005,2005,VinylSd,0.0,547.0,145000.0,True
1453,1453,20,RL,17217,Inside,1Fam,5,2006,2006,VinylSd,0.0,1140.0,84500.0,False
1454,1454,20,FV,7500,Inside,1Fam,5,2004,2005,VinylSd,0.0,1221.0,185000.0,False
1455,1455,60,RL,7917,Inside,1Fam,5,1999,2000,VinylSd,0.0,953.0,175000.0,False
1456,1456,20,RL,13175,Inside,1Fam,6,1978,1988,Plywood,163.0,1542.0,210000.0,True
1457,1457,70,RL,9042,Inside,1Fam,9,1941,2006,CemntBd,0.0,1152.0,266500.0,False
1458,1458,20,RL,9717,Inside,1Fam,6,1950,1996,MetalSd,1029.0,1078.0,142125.0,False
1459,1459,20,RL,9937,Inside,1Fam,6,1965,1965,HdBoard,290.0,1256.0,147500.0,False
1460,1460,20,RH,11622,Inside,1Fam,6,1961,1961,VinylSd,144.0,882.0,,True
1461,1461,20,RL,14267,Corner,1Fam,6,1958,1958,Wd Sdng,0.0,1329.0,,True
1462,1462,60,RL,13830,Inside,1Fam,5,1997,1998,VinylSd,0.0,928.0,,False
1463,1463,60,RL,9978,Inside,1Fam,6,1998,1998,VinylSd,0.0,926.0,,False
1464,1464,120,RL,5005,Inside,TwnhsE,5,1992,1992,HdBoard,0.0,1280.0,,True
1465,1465,60,RL,10000,Corner,1Fam,5,1993,1994,HdBoard,0.0,763.0,,False
1466,1466,20,RL,7980,Inside,1Fam,7,1992,2007,HdBoard,0.0,1168.0,,False
1467,1467,60,RL,8402,Inside,1Fam,5,1998,1998,VinylSd,0.0,789.0,,True
1468,1468,20,RL,10176,Inside,1Fam,5,1990,1990,HdBoard,0.0,1300.0,,True
1469,1469,20,RL,8400,Corner,1Fam,5,1970,1970,Plywood,78.0,882.0,,False
1470,1470,120,RH,5858,FR2,TwnhsE,5,1999,1999,MetalSd,0.0,1405.0,,True
1471,1471,160,RM,1680,Inside,Twnhs,5,1971,1971,HdBoard,0.0,483.0,,False
1472,1472,160,RM,1680,Inside,Twnhs,5,1971,1971,HdBoard,0.0,525.0,,True
1473,1473,160,RL,2280,FR2,Twnhs,6,1975,1975,Plywood,0.0,855.0,,True
1474,1474,120,RL,2280,FR2,Twnhs,6,1975,1975,Plywood,0.0,836.0,,False
1475,1475,60,RL,12858,Inside,1Fam,5,2009,2010,VinylSd,0.0,1590.0,,True
1476,1476,20,RL,12883,Corner,1Fam,5,2009,2010,VinylSd,0.0,1544.0,,True
1477,1477,20,RL,11520,Inside,1Fam,5,2005,2005,VinylSd,0.0,1698.0,,False
1478,1478,20,RL,14122,Inside,1Fam,5,2005,2006,CemntBd,0.0,1822.0,,True
1479,1479,20,RL,14300,Inside,1Fam,5,2003,2004,VinylSd,0.0,2846.0,,False
1480,1480,60,RL,13650,Corner,1Fam,5,2002,2002,VinylSd,0.0,1671.0,,False
1481,1481,120,RL,7132,Inside,TwnhsE,5,2006,2006,VinylSd,0.0,1370.0,,True
1482,1482,20,RL,18494,Corner,1Fam,5,2005,2005,VinylSd,0.0,1324.0,,True
1483,1483,120,RL,3203,Inside,TwnhsE,5,2006,2006,VinylSd,0.0,1145.0,,True
1484,1484,80,RL,13300,Inside,1Fam,5,2004,2004,VinylSd,0.0,384.0,,True
1485,1485,60,RL,8577,Inside,1Fam,5,2004,2004,VinylSd,0.0,847.0,,False
1486,1486,60,RL,17433,CulDSac,1Fam,5,1998,1998,VinylSd,0.0,1629.0,,False
1487,1487,20,RL,8987,Inside,1Fam,5,2005,2006,VinylSd,0.0,1595.0,,False
1488,1488,20,FV,9215,Inside,1Fam,5,2009,2010,VinylSd,0.0,1218.0,,True
1489,1489,20,FV,10440,Corner,1Fam,5,2005,2005,VinylSd,0.0,1468.0,,False
1490,1490,60,RL,11920,Inside,1Fam,5,2004,2004,VinylSd,0.0,831.0,,False
1491,1491,30,RH,9800,Corner,1Fam,5,1920,1950,Wd Sdng,0.0,816.0,,False
1492,1492,20,RL,15410,CulDSac,1Fam,6,1974,2002,Plywood,859.0,1208.0,,True
1493,1493,60,RL,13143,Inside,1Fam,5,1993,1993,HdBoard,981.0,1231.0,,True
1494,1494,60,RL,11134,Inside,1Fam,5,1992,1993,HdBoard,0.0,1390.0,,False
1495,1495,120,FV,4835,CulDSac,TwnhsE,5,2004,2005,MetalSd,0.0,1488.0,,True
1496,1496,160,FV,3515,Inside,TwnhsE,5,2004,2004,VinylSd,0.0,840.0,,True
1497,1497,160,FV,3215,Inside,TwnhsE,5,2004,2004,MetalSd,0.0,600.0,,False
1498,1498,160,FV,2544,Inside,Twnhs,5,2004,2005,MetalSd,42.0,600.0,,True
1499,1499,160,FV,2544,Inside,Twnhs,5,2005,2005,VinylSd,0.0,600.0,,True
1500,1500,160,FV,2980,Corner,TwnhsE,5,2000,2000,MetalSd,0.0,756.0,,True
1501,1501,160,FV,2403,FR2,TwnhsE,5,2003,2003,VinylSd,0.0,530.0,,True
1502,1502,20,FV,12853,Inside,1Fam,5,2010,2010,CemntBd,0.0,1642.0,,False
1503,1503,60,FV,7379,Inside,1Fam,5,2000,2000,VinylSd,0.0,975.0,,False
1504,1504,20,FV,8000,Inside,1Fam,5,2002,2002,VinylSd,0.0,1492.0,,False
1505,1505,20,RL,10456,Inside,1Fam,6,1967,1967,HdBoard,0.0,1829.0,,True
1506,1506,60,RL,10791,Inside,1Fam,5,1993,1993,MetalSd,0.0,1280.0,,False
1507,1507,50,RL,18837,Inside,1Fam,5,1978,1978,MetalSd,46.0,1224.0,,False
1508,1508,60,RL,9600,Inside,1Fam,6,1971,1971,MetalSd,0.0,715.0,,False
1509,1509,20,RL,9600,Inside,1Fam,5,1966,1966,VinylSd,0.0,1232.0,,False
1510,1510,20,RL,9900,Corner,1Fam,5,1966,1966,HdBoard,0.0,1209.0,,False
1511,1511,20,RL,9680,Inside,1Fam,6,1967,1967,Wd Sdng,0.0,1510.0,,True
1512,1512,80,RL,10600,Inside,1Fam,5,1964,1964,HdBoard,0.0,533.0,,True
1513,1513,90,RL,13260,Inside,Duplex,6,1962,2001,HdBoard,0.0,1728.0,,False
1514,1514,50,RL,9724,Inside,1Fam,7,1952,2002,MetalSd,0.0,1140.0,,True
1515,1515,50,RL,17360,Corner,1Fam,6,1949,1950,MetalSd,0.0,782.0,,True
1516,1516,85,RL,11380,Inside,1Fam,8,1966,2008,HdBoard,0.0,1080.0,,False
1517,1517,90,RL,8267,Corner,Duplex,5,1958,1958,HdBoard,0.0,1604.0,,False
1518,1518,20,RL,8197,Inside,1Fam,5,2003,2009,VinylSd,0.0,1480.0,,False
1519,1519,20,RL,8050,Inside,1Fam,5,1959,1959,MetalSd,162.0,1143.0,,False
1520,1520,20,RL,10725,Inside,1Fam,5,1959,1959,MetalSd,0.0,1206.0,,True
1521,1521,20,RL,10032,Inside,1Fam,5,1959,1959,Wd Sdng,0.0,1244.0,,True
1522,1522,50,RL,8382,Inside,1Fam,5,1956,1956,MetalSd,0.0,832.0,,True
1523,1523,20,RL,10950,Inside,1Fam,7,1952,1952,WdShing,0.0,864.0,,True
1524,1524,20,RL,10895,Corner,1Fam,6,1955,1955,MetalSd,0.0,972.0,,True
1525,1525,190,RL,13587,Inside,2fmCon,5,1958,1958,MetalSd,0.0,988.0,,False
1526,1526,30,RL,7898,Corner,1Fam,7,1920,1994,MetalSd,0.0,576.0,,False
1527,1527,50,RL,8064,Inside,1Fam,8,1948,2004,WdShing,174.0,816.0,,False
1528,1528,20,RL,7635,Corner,1Fam,6,1960,1960,BrkFace,350.0,1175.0,,True
1529,1529,20,RL,9760,Inside,1Fam,7,1963,1984,Wd Sdng,263.0,1395.0,,True
1530,1530,50,RM,4800,Corner,1Fam,5,1900,1954,Wd Sdng,0.0,709.0,,True
1531,1531,30,RM,4485,Inside,1Fam,7,1920,1950,Wd Sdng,0.0,936.0,,True
1532,1532,20,RM,5805,Inside,1Fam,7,1957,1957,MetalSd,1073.0,1347.0,,True
1533,1533,45,RM,6900,Corner,1Fam,7,1938,2000,MetalSd,0.0,827.0,,False
1534,1534,50,RM,11851,Inside,1Fam,7,1948,2009,VinylSd,0.0,1027.0,,True
1535,1535,50,RM,8239,Inside,1Fam,6,1920,1962,MetalSd,0.0,1008.0,,False
1536,1536,30,RM,9656,Inside,1Fam,2,1923,1970,AsbShng,0.0,678.0,,False
1537,1537,70,RM,9600,Corner,1Fam,9,1900,2003,Wd Sdng,0.0,930.0,,True
1538,1538,70,RM,9000,Inside,1Fam,9,1890,2002,Wd Sdng,0.0,346.0,,False
1539,1539,190,RM,9045,Inside,2fmCon,3,1910,1950,MetalSd,0.0,840.0,,False
1540,1540,70,RM,10560,Inside,1Fam,7,1922,1994,Wd Sdng,0.0,738.0,,True
1541,1541,50,RM,5830,Corner,1Fam,6,1950,1997,MetalSd,0.0,988.0,,False
1542,1542,75,RL,7793,Corner,1Fam,7,1922,2005,Wd Sdng,0.0,1108.0,,True
1543,1543,30,RM,5000,Inside,1Fam,7,1925,1950,MetalSd,0.0,765.0,,True
1544,1544,50,RM,6000,Inside,1Fam,7,1939,1950,MetalSd,12.0,608.0,,False
1545,1545,50,RM,6000,Inside,1Fam,6,1940,1950,MetalSd,0.0,572.0,,True
1546,1546,50,RM,6360,Corner,1Fam,6,1942,1950,MetalSd,159.0,835.0,,False
1547,1547,50,RM,6000,Inside,1Fam,7,1948,1950,Wd Sdng,0.0,780.0,,False
1548,1548,50,RM,6240,Inside,1Fam,7,1936,1980,VinylSd,0.0,528.0,,True
1549,1549,50,RM,6240,Inside,1Fam,5,1930,1950,MetalSd,0.0,928.0,,False
1550,1550,30,RM,6120,Inside,1Fam,5,1923,1950,Wd Sdng,0.0,1124.0,,True
1551,1551,50,RM,8094,Inside,1Fam,5,1915,1950,MetalSd,0.0,888.0,,True
1552,1552,70,RM,12900,Inside,1Fam,8,1912,2009,Wd Sdng,0.0,780.0,,False
1553,1553,70,RM,3068,Inside,1Fam,8,1920,1993,VinylSd,0.0,662.0,,True
1554,1554,20,RL,15263,Inside,1Fam,5,1959,1959,HdBoard,0.0,1422.0,,False
1555,1555,50,RL,10632,Inside,1Fam,3,1917,1950,Wd Sdng,0.0,689.0,,False
1556,1556,190,RL,9900,Inside,2fmCon,4,1915,1950,Wd Sdng,0.0,1212.0,,False
1557,1557,50,RL,6001,Inside,1Fam,5,1940,1950,VinylSd,0.0,600.0,,False
1558,1558,70,C (all),6449,Inside,1Fam,1,1907,1950,Wd Sdng,0.0,707.0,,False
1559,1559,190,RH,6048,Corner,2fmCon,7,1910,1950,Wd Sdng,0.0,856.0,,True
1560,1560,90,RL,10773,Inside,Duplex,3,1967,1967,Plywood,0.0,1832.0,,False
1561,1561,20,RL,7800,Inside,1Fam,7,1966,2008,HdBoard,474.0,864.0,,True
1562,1562,20,RL,7832,Inside,1Fam,5,1968,1968,HdBoard,0.0,864.0,,False
1563,1563,90,RL,7424,Inside,Duplex,5,1978,1978,Plywood,0.0,1319.0,,False
1564,1564,60,RL,11227,Inside,1Fam,5,1968,1968,HdBoard,453.0,720.0,,False
1565,1565,20,RL,20062,Inside,1Fam,7,1977,2001,Wd Sdng,0.0,1420.0,,True
1566,1566,30,RL,9259,Corner,1Fam,4,1927,1950,Wd Sdng,0.0,660.0,,False
1567,1567,60,RL,17082,CulDSac,1Fam,5,1978,1992,VinylSd,0.0,1117.0,,True
1568,1568,50,RL,18600,Inside,1Fam,4,1938,1990,Wd Sdng,684.0,972.0,,False
1569,1569,20,RL,11479,Inside,1Fam,7,1950,1987,Wd Sdng,387.0,663.0,,False
1570,1570,50,RL,9350,Inside,1Fam,6,1947,1979,WdShing,0.0,756.0,,False
1571,1571,20,RL,9525,Inside,1Fam,7,1954,1998,WdShing,0.0,1172.0,,True
1572,1572,20,RL,17485,Inside,1Fam,5,2009,2010,VinylSd,0.0,1508.0,,True
1573,1573,20,RL,11200,CulDSac,1Fam,3,1964,1964,Wd Sdng,0.0,1250.0,,True
1574,1574,20,RL,11980,Inside,1Fam,5,1987,1987,Plywood,0.0,1433.0,,False
1575,1575,60,RL,12361,CulDSac,1Fam,7,1993,1993,VinylSd,0.0,946.0,,False
1576,1576,20,RL,7360,Inside,1Fam,5,2010,2010,VinylSd,0.0,1222.0,,False
1577,1577,50,RL,14235,Inside,1Fam,8,1900,1993,Wd Sdng,0.0,676.0,,True
1578,1578,85,RL,11105,Corner,1Fam,5,1996,1996,VinylSd,0.0,870.0,,True
1579,1579,60,RL,9337,Inside,1Fam,5,1997,1998,VinylSd,0.0,878.0,,True
1580,1580,20,RL,15240,FR2,1Fam,8,1977,2004,CemntBd,688.0,1026.0,,True
1581,1581,20,RL,7480,Inside,1Fam,6,1972,1972,Wd Sdng,0.0,876.0,,True
1582,1582,20,RL,10389,Inside,1Fam,5,2003,2003,CemntBd,0.0,1978.0,,False
1583,1583,60,RL,9375,Inside,1Fam,5,1997,1997,VinylSd,0.0,1040.0,,False
1584,1584,120,RM,4435,Inside,TwnhsE,5,2003,2003,VinylSd,0.0,848.0,,True
1585,1585,30,RL,8777,Inside,1Fam,6,1945,2007,VinylSd,0.0,0.0,,False
1586,1586,20,RL,8842,Corner,1Fam,6,1954,1954,VinylSd,0.0,381.0,,True
1587,1587,20,RL,10044,CulDSac,1Fam,6,1968,1968,MetalSd,0.0,1196.0,,False
1588,1588,50,RL,11792,Inside,1Fam,5,1948,1950,VinylSd,0.0,744.0,,False
1589,1589,80,RL,6305,Inside,1Fam,6,1975,1975,Plywood,0.0,1008.0,,True
1590,1590,20,RL,6410,Inside,1Fam,5,1958,1958,WdShing,0.0,960.0,,True
1591,1591,30,RL,4853,Inside,1Fam,6,1924,1999,MetalSd,0.0,1107.0,,True
1592,1592,30,RL,7890,Corner,1Fam,6,1939,1950,Wd Sdng,0.0,856.0,,False
1593,1593,90,RH,7200,Inside,Duplex,6,1967,1967,Plywood,0.0,0.0,,True
1594,1594,50,RL,9839,Inside,1Fam,2,1931,1950,VinylSd,0.0,894.0,,True
1595,1595,50,RL,10452,Inside,1Fam,6,1941,1985,Wd Sdng,252.0,1528.0,,True
1596,1596,90,RL,15600,Inside,Duplex,6,1950,1991,VinylSd,0.0,1032.0,,True
1597,1597,80,RL,19645,FR2,1Fam,6,1994,2007,VinylSd,0.0,423.0,,False
1598,1598,120,RM,3907,Inside,TwnhsE,6,1989,1989,HdBoard,0.0,982.0,,True
1599,1599,120,RM,3907,Inside,TwnhsE,5,1989,1989,HdBoard,0.0,1191.0,,False
1600,1600,30,RM,8154,Inside,1Fam,5,1941,1950,Wd Sdng,0.0,480.0,,False
1601,1601,50,RM,9140,Inside,1Fam,5,1921,1975,Wd Sdng,0.0,629.0,,True
1602,1602,30,C (all),8712,Corner,1Fam,7,1896,1950,Wd Sdng,0.0,756.0,,False
1603,1603,120,RM,3811,Corner,TwnhsE,5,2004,2005,CemntBd,0.0,1594.0,,True
1604,1604,60,RL,11050,Inside,1Fam,5,1998,1999,VinylSd,0.0,1049.0,,False
1605,1605,80,RL,9620,Inside,1Fam,7,1977,1977,Plywood,0.0,1243.0,,True
1606,1606,90,RL,12760,Inside,Duplex,5,1976,1976,Plywood,0.0,1958.0,,False
1607,1607,20,RL,11896,Corner,1Fam,5,2008,2008,VinylSd,0.0,1336.0,,True
1608,1608,20,RL,9803,Inside,1Fam,5,2009,2010,VinylSd,0.0,1214.0,,False
1609,1609,60,RL,9802,Inside,1Fam,5,2006,2007,VinylSd,0.0,384.0,,True
1610,1610,20,RL,15300,Inside,1Fam,5,1965,1977,Plywood,0.0,1068.0,,True
1611,1611,20,RL,10114,Inside,1Fam,5,2004,2005,VinylSd,0.0,1430.0,,True
1612,1612,20,RL,11875,Inside,1Fam,5,1999,1999,VinylSd,0.0,1344.0,,True
1613,1613,120,RM,2394,Inside,Twnhs,6,1973,1973,CemntBd,0.0,945.0,,True
1614,1614,160,RM,1476,Inside,Twnhs,7,1970,1970,CemntBd,0.0,546.0,,True
1615,1615,160,RM,1900,Inside,TwnhsE,4,1970,1970,CemntBd,0.0,546.0,,True
1616,1616,160,RM,1890,Inside,TwnhsE,6,1972,1972,CemntBd,0.0,546.0,,False
1617,1617,20,RL,6953,Inside,1Fam,7,1971,2004,VinylSd,0.0,864.0,,False
1618,1618,20,RL,12887,Inside,1Fam,7,1984,1984,VinylSd,590.0,833.0,,False
1619,1619,90,RL,7700,Inside,Duplex,2,1985,1986,HdBoard,0.0,1216.0,,False
1620,1620,60,RL,10475,Inside,1Fam,5,1991,1991,HdBoard,0.0,624.0,,True
1621,1621,50,RL,10544,Inside,1Fam,5,1969,1969,HdBoard,0.0,864.0,,True
1622,1622,20,RL,9892,Inside,1Fam,5,1994,1995,VinylSd,284.0,1679.0,,True
1623,1623,60,RL,12961,Inside,1Fam,5,1993,1994,VinylSd,0.0,1152.0,,True
1624,1624,20,RL,13008,Inside,1Fam,5,1956,1956,MetalSd,0.0,882.0,,True
1625,1625,20,RL,10200,Inside,1Fam,5,1974,1974,Plywood,0.0,1434.0,,False
1626,1626,60,RL,10179,Corner,1Fam,5,1997,1997,VinylSd,0.0,945.0,,False
1627,1627,60,RL,11792,Inside,1Fam,5,2003,2003,VinylSd,0.0,1008.0,,False
1628,1628,80,RL,8400,Inside,1Fam,5,1996,1997,HdBoard,0.0,384.0,,False
1629,1629,120,RL,7296,CulDSac,TwnhsE,5,2004,2005,CemntBd,0.0,2208.0,,True
1630,1630,120,RL,7380,Corner,1Fam,5,1998,1998,CemntBd,0.0,1418.0,,True
1631,1631,120,RL,8013,Corner,TwnhsE,5,1995,1996,CemntBd,0.0,1587.0,,True
1632,1632,80,RL,8923,Inside,1Fam,5,1998,1998,VinylSd,0.0,384.0,,False
1633,1633,60,RL,7500,Inside,1Fam,5,1998,1999,VinylSd,0.0,952.0,,True
1634,1634,60,RL,8803,Inside,1Fam,5,1994,1995,HdBoard,0.0,707.0,,True
1635,1635,20,RL,7250,Inside,1Fam,5,1993,1993,HdBoard,0.0,1181.0,,False
1636,1636,60,RL,11900,Inside,1Fam,6,1977,1977,HdBoard,0.0,1122.0,,True
1637,1637,60,RL,13250,Inside,1Fam,6,1978,1978,HdBoard,0.0,832.0,,True
1638,1638,20,RL,10928,Inside,1Fam,6,1978,1986,VinylSd,0.0,1427.0,,False
1639,1639,60,RL,12388,Inside,1Fam,7,1980,1991,Plywood,0.0,1043.0,,False
1640,1640,20,RL,11088,Inside,1Fam,5,1978,1998,HdBoard,0.0,1140.0,,False
1641,1641,60,FV,7000,Inside,1Fam,5,2003,2003,CemntBd,0.0,926.0,,True
1642,1642,60,FV,7500,Inside,1Fam,5,2000,2001,VinylSd,0.0,1058.0,,False
1643,1643,60,FV,8470,Corner,1Fam,5,2002,2002,VinylSd,276.0,972.0,,True
1644,1644,20,RL,9373,CulDSac,1Fam,7,1975,1975,HdBoard,168.0,1621.0,,True
1645,1645,20,RL,10140,Inside,1Fam,6,1974,1974,Plywood,0.0,1116.0,,False
1646,1646,20,RL,11050,Corner,1Fam,5,1975,1975,Plywood,0.0,1176.0,,True
1647,1647,20,RL,7830,Inside,1Fam,5,1970,1970,HdBoard,0.0,1180.0,,True
1648,1648,20,RL,8510,Inside,1Fam,7,1971,1971,Plywood,0.0,1043.0,,False
1649,1649,20,RL,7038,Inside,1Fam,6,1970,1970,VinylSd,0.0,864.0,,True
1650,1650,20,RL,9000,FR2,1Fam,7,1971,2006,VinylSd,0.0,864.0,,True
1651,1651,160,RM,1680,Inside,Twnhs,5,1973,1973,HdBoard,0.0,483.0,,True
1652,1652,160,RM,1680,Inside,Twnhs,6,1972,1972,HdBoard,294.0,483.0,,False
1653,1653,160,RL,2308,FR2,TwnhsE,5,1976,1976,Plywood,0.0,804.0,,False
1654,1654,120,RL,2280,FR2,Twnhs,5,1975,1975,Plywood,622.0,1057.0,,True
1655,1655,160,RL,2349,Inside,Twnhs,5,1977,1977,Plywood,0.0,855.0,,True
1656,1656,160,RL,2364,Inside,TwnhsE,5,1978,1978,Plywood,0.0,804.0,,True
1657,1657,160,RL,2364,Inside,TwnhsE,5,1978,1978,Plywood,0.0,855.0,,True
1658,1658,120,RL,2104,Inside,TwnhsE,6,1976,1976,Plywood,0.0,836.0,,True
1659,1659,20,RL,10710,Inside,1Fam,7,1966,2004,HdBoard,0.0,864.0,,False
1660,1660,60,RL,14257,Inside,1Fam,5,2007,2007,VinylSd,0.0,1776.0,,False
1661,1661,60,RL,12350,Inside,1Fam,5,2009,2009,VinylSd,0.0,1365.0,,True
1662,1662,20,RL,12350,Inside,1Fam,5,2008,2008,VinylSd,0.0,2020.0,,True
1663,1663,20,RL,13693,Inside,1Fam,5,2007,2007,VinylSd,0.0,2630.0,,True
1664,1664,20,RL,11578,Inside,1Fam,5,2008,2008,VinylSd,0.0,1736.0,,True
